"","Date","Year","Month","DOY","Variable","Value"
"1208",2010-12-08,2010,12,342,"SuspendedSedimentConcentration_mg.L",49
"1209",2010-12-10,2010,12,344,"Discharge_cfs",711
"1210",2010-12-10,2010,12,344,"SuspendedSedimentConcentration_mg.L",109
"1211",2010-12-14,2010,12,348,"Discharge_cfs",1130
"1212",2010-12-14,2010,12,348,"SuspendedSedimentConcentration_mg.L",972
"1213",2010-12-15,2010,12,349,"Discharge_cfs",1180
"1214",2010-12-15,2010,12,349,"SuspendedSedimentConcentration_mg.L",329
"1215",2010-12-16,2010,12,350,"Discharge_cfs",1210
"1216",2010-12-16,2010,12,350,"SuspendedSedimentConcentration_mg.L",348
"1217",2010-12-17,2010,12,351,"Discharge_cfs",1250
"1218",2010-12-17,2010,12,351,"SuspendedSedimentConcentration_mg.L",296
"1219",2010-12-18,2010,12,352,"Discharge_cfs",1230
"1220",2010-12-18,2010,12,352,"SuspendedSedimentConcentration_mg.L",233
"1221",2010-12-19,2010,12,353,"Discharge_cfs",1120
"1222",2010-12-19,2010,12,353,"SuspendedSedimentConcentration_mg.L",145
"1223",2010-12-20,2010,12,354,"Discharge_cfs",1150
"1224",2010-12-20,2010,12,354,"SuspendedSedimentConcentration_mg.L",201
"1225",2010-12-21,2010,12,355,"Discharge_cfs",1280
"1226",2010-12-21,2010,12,355,"SuspendedSedimentConcentration_mg.L",334
"1227",2010-12-22,2010,12,356,"Discharge_cfs",958
"1228",2010-12-22,2010,12,356,"SuspendedSedimentConcentration_mg.L",114
"1229",2010-12-23,2010,12,357,"Discharge_cfs",835
"1230",2010-12-23,2010,12,357,"SuspendedSedimentConcentration_mg.L",77
"1231",2010-12-24,2010,12,358,"Discharge_cfs",786
"1232",2010-12-24,2010,12,358,"SuspendedSedimentConcentration_mg.L",63
"1233",2010-12-25,2010,12,359,"Discharge_cfs",737
"1234",2010-12-25,2010,12,359,"SuspendedSedimentConcentration_mg.L",51
"1235",2010-12-26,2010,12,360,"Discharge_cfs",715
"1236",2010-12-26,2010,12,360,"SuspendedSedimentConcentration_mg.L",48
"1237",2010-12-27,2010,12,361,"Discharge_cfs",711
"1238",2010-12-27,2010,12,361,"SuspendedSedimentConcentration_mg.L",43
"1239",2010-12-28,2010,12,362,"Discharge_cfs",693
"1240",2010-12-28,2010,12,362,"SuspendedSedimentConcentration_mg.L",71
"1241",2010-12-29,2010,12,363,"Discharge_cfs",660
"1242",2010-12-29,2010,12,363,"SuspendedSedimentConcentration_mg.L",39
"1243",2010-12-30,2010,12,364,"Discharge_cfs",644
"1244",2010-12-30,2010,12,364,"SuspendedSedimentConcentration_mg.L",50
"1245",2011-01-05,2011,1,5,"Discharge_cfs",639
"1246",2011-01-05,2011,1,5,"SuspendedSedimentConcentration_mg.L",172
"1247",2011-01-06,2011,1,6,"Discharge_cfs",666
"1248",2011-01-06,2011,1,6,"SuspendedSedimentConcentration_mg.L",149
"1249",2011-01-08,2011,1,8,"Discharge_cfs",675
"1250",2011-01-08,2011,1,8,"SuspendedSedimentConcentration_mg.L",190
"1251",2011-01-09,2011,1,9,"Discharge_cfs",695
"1252",2011-01-09,2011,1,9,"SuspendedSedimentConcentration_mg.L",58
"1253",2011-01-10,2011,1,10,"Discharge_cfs",703
"1254",2011-01-10,2011,1,10,"SuspendedSedimentConcentration_mg.L",50
"1255",2011-01-13,2011,1,13,"Discharge_cfs",703
"1256",2011-01-13,2011,1,13,"SuspendedSedimentConcentration_mg.L",176
"1257",2011-01-14,2011,1,14,"Discharge_cfs",706
"1258",2011-01-14,2011,1,14,"SuspendedSedimentConcentration_mg.L",46
"1259",2011-01-15,2011,1,15,"Discharge_cfs",681
"1260",2011-01-15,2011,1,15,"SuspendedSedimentConcentration_mg.L",47
"1261",2011-01-16,2011,1,16,"Discharge_cfs",652
"1262",2011-01-16,2011,1,16,"SuspendedSedimentConcentration_mg.L",39
"1263",2011-01-17,2011,1,17,"Discharge_cfs",659
"1264",2011-01-17,2011,1,17,"SuspendedSedimentConcentration_mg.L",52
"1265",2011-01-18,2011,1,18,"Discharge_cfs",682
"1266",2011-01-18,2011,1,18,"SuspendedSedimentConcentration_mg.L",47
"1267",2011-01-19,2011,1,19,"Discharge_cfs",687
"1268",2011-01-19,2011,1,19,"SuspendedSedimentConcentration_mg.L",48
"1269",2011-01-20,2011,1,20,"Discharge_cfs",687
"1270",2011-01-20,2011,1,20,"SuspendedSedimentConcentration_mg.L",48
"1271",2011-01-21,2011,1,21,"Discharge_cfs",680
"1272",2011-01-21,2011,1,21,"SuspendedSedimentConcentration_mg.L",38
"1273",2011-01-23,2011,1,23,"Discharge_cfs",686
"1274",2011-01-23,2011,1,23,"SuspendedSedimentConcentration_mg.L",45
"1275",2011-01-27,2011,1,27,"Discharge_cfs",644
"1276",2011-01-27,2011,1,27,"SuspendedSedimentConcentration_mg.L",69
"1277",2011-01-28,2011,1,28,"Discharge_cfs",661
"1278",2011-01-28,2011,1,28,"SuspendedSedimentConcentration_mg.L",28
"1279",2011-02-16,2011,2,47,"Discharge_cfs",680
"1280",2011-02-16,2011,2,47,"SuspendedSedimentConcentration_mg.L",65
"1281",2011-02-17,2011,2,48,"Discharge_cfs",705
"1282",2011-02-17,2011,2,48,"SuspendedSedimentConcentration_mg.L",33
"1283",2011-02-18,2011,2,49,"Discharge_cfs",725
"1284",2011-02-18,2011,2,49,"SuspendedSedimentConcentration_mg.L",40
"1285",2011-02-19,2011,2,50,"Discharge_cfs",749
"1286",2011-02-19,2011,2,50,"SuspendedSedimentConcentration_mg.L",31
"1287",2011-02-20,2011,2,51,"Discharge_cfs",773
"1288",2011-02-20,2011,2,51,"SuspendedSedimentConcentration_mg.L",40
"1289",2011-02-21,2011,2,52,"Discharge_cfs",797
"1290",2011-02-21,2011,2,52,"SuspendedSedimentConcentration_mg.L",66
"1291",2011-02-22,2011,2,53,"Discharge_cfs",792
"1292",2011-02-22,2011,2,53,"SuspendedSedimentConcentration_mg.L",47
"1293",2011-02-23,2011,2,54,"Discharge_cfs",795
"1294",2011-02-23,2011,2,54,"SuspendedSedimentConcentration_mg.L",51
"1295",2011-02-24,2011,2,55,"Discharge_cfs",791
"1296",2011-02-24,2011,2,55,"SuspendedSedimentConcentration_mg.L",76
"1297",2011-02-25,2011,2,56,"Discharge_cfs",814
"1298",2011-02-25,2011,2,56,"SuspendedSedimentConcentration_mg.L",54
"1299",2011-02-26,2011,2,57,"Discharge_cfs",811
"1300",2011-02-26,2011,2,57,"SuspendedSedimentConcentration_mg.L",32
"1301",2011-02-27,2011,2,58,"Discharge_cfs",810
"1302",2011-02-27,2011,2,58,"SuspendedSedimentConcentration_mg.L",33
"1303",2011-02-28,2011,2,59,"Discharge_cfs",838
"1304",2011-02-28,2011,2,59,"SuspendedSedimentConcentration_mg.L",34
"1305",2011-03-01,2011,3,60,"Discharge_cfs",819
"1306",2011-03-01,2011,3,60,"SuspendedSedimentConcentration_mg.L",32
"1307",2011-03-02,2011,3,61,"Discharge_cfs",815
"1308",2011-03-02,2011,3,61,"SuspendedSedimentConcentration_mg.L",38
"1309",2011-03-03,2011,3,62,"Discharge_cfs",819
"1310",2011-03-03,2011,3,62,"SuspendedSedimentConcentration_mg.L",40
"1311",2011-03-04,2011,3,63,"Discharge_cfs",811
"1312",2011-03-04,2011,3,63,"SuspendedSedimentConcentration_mg.L",35
"1313",2011-03-05,2011,3,64,"Discharge_cfs",819
"1314",2011-03-05,2011,3,64,"SuspendedSedimentConcentration_mg.L",32
"1315",2011-03-06,2011,3,65,"Discharge_cfs",821
"1316",2011-03-06,2011,3,65,"SuspendedSedimentConcentration_mg.L",29
"1317",2011-03-07,2011,3,66,"Discharge_cfs",835
"1318",2011-03-07,2011,3,66,"SuspendedSedimentConcentration_mg.L",33
"1319",2011-03-08,2011,3,67,"Discharge_cfs",829
"1320",2011-03-08,2011,3,67,"SuspendedSedimentConcentration_mg.L",56
"1321",2011-03-09,2011,3,68,"Discharge_cfs",802
"1322",2011-03-09,2011,3,68,"SuspendedSedimentConcentration_mg.L",49
"1323",2011-03-10,2011,3,69,"Discharge_cfs",807
"1324",2011-03-10,2011,3,69,"SuspendedSedimentConcentration_mg.L",55
"1325",2011-03-11,2011,3,70,"Discharge_cfs",810
"1326",2011-03-11,2011,3,70,"SuspendedSedimentConcentration_mg.L",64
"1327",2011-03-17,2011,3,76,"Discharge_cfs",824
"1328",2011-03-17,2011,3,76,"SuspendedSedimentConcentration_mg.L",90
"1329",2011-03-18,2011,3,77,"Discharge_cfs",825
"1330",2011-03-18,2011,3,77,"SuspendedSedimentConcentration_mg.L",72
"1331",2011-03-19,2011,3,78,"Discharge_cfs",856
"1332",2011-03-19,2011,3,78,"SuspendedSedimentConcentration_mg.L",106
"1333",2011-03-20,2011,3,79,"Discharge_cfs",881
"1334",2011-03-20,2011,3,79,"SuspendedSedimentConcentration_mg.L",101
"1335",2011-03-21,2011,3,80,"Discharge_cfs",915
"1336",2011-03-21,2011,3,80,"SuspendedSedimentConcentration_mg.L",127
"1337",2011-03-22,2011,3,81,"Discharge_cfs",934
"1338",2011-03-22,2011,3,81,"SuspendedSedimentConcentration_mg.L",126
"1339",2011-03-23,2011,3,82,"Discharge_cfs",930
"1340",2011-03-23,2011,3,82,"SuspendedSedimentConcentration_mg.L",96
"1341",2011-03-24,2011,3,83,"Discharge_cfs",907
"1342",2011-03-24,2011,3,83,"SuspendedSedimentConcentration_mg.L",96
"1343",2011-03-25,2011,3,84,"Discharge_cfs",891
"1344",2011-03-25,2011,3,84,"SuspendedSedimentConcentration_mg.L",87
"1345",2011-03-26,2011,3,85,"Discharge_cfs",860
"1346",2011-03-26,2011,3,85,"SuspendedSedimentConcentration_mg.L",75
"1347",2011-03-27,2011,3,86,"Discharge_cfs",824
"1348",2011-03-27,2011,3,86,"SuspendedSedimentConcentration_mg.L",80
"1349",2011-03-28,2011,3,87,"Discharge_cfs",804
"1350",2011-03-28,2011,3,87,"SuspendedSedimentConcentration_mg.L",67
"1351",2011-03-29,2011,3,88,"Discharge_cfs",780
"1352",2011-03-29,2011,3,88,"SuspendedSedimentConcentration_mg.L",48
"1353",2011-03-30,2011,3,89,"Discharge_cfs",785
"1354",2011-03-30,2011,3,89,"SuspendedSedimentConcentration_mg.L",63
"1355",2011-03-31,2011,3,90,"Discharge_cfs",719
"1356",2011-03-31,2011,3,90,"SuspendedSedimentConcentration_mg.L",62
"1357",2011-04-01,2011,4,91,"Discharge_cfs",693
"1358",2011-04-01,2011,4,91,"SuspendedSedimentConcentration_mg.L",53
"1359",2011-04-02,2011,4,92,"Discharge_cfs",752
"1360",2011-04-02,2011,4,92,"SuspendedSedimentConcentration_mg.L",89
"1361",2011-04-03,2011,4,93,"Discharge_cfs",821
"1362",2011-04-03,2011,4,93,"SuspendedSedimentConcentration_mg.L",95
"1363",2011-04-04,2011,4,94,"Discharge_cfs",858
"1364",2011-04-04,2011,4,94,"SuspendedSedimentConcentration_mg.L",75
"1365",2011-04-05,2011,4,95,"Discharge_cfs",879
"1366",2011-04-05,2011,4,95,"SuspendedSedimentConcentration_mg.L",88
"1367",2011-04-06,2011,4,96,"Discharge_cfs",820
"1368",2011-04-06,2011,4,96,"SuspendedSedimentConcentration_mg.L",115
"1369",2011-04-07,2011,4,97,"Discharge_cfs",1010
"1370",2011-04-07,2011,4,97,"SuspendedSedimentConcentration_mg.L",293
"1371",2011-04-08,2011,4,98,"Discharge_cfs",1060
"1372",2011-04-08,2011,4,98,"SuspendedSedimentConcentration_mg.L",158
"1373",2011-04-09,2011,4,99,"Discharge_cfs",995
"1374",2011-04-09,2011,4,99,"SuspendedSedimentConcentration_mg.L",99
"1375",2011-04-10,2011,4,100,"Discharge_cfs",971
"1376",2011-04-10,2011,4,100,"SuspendedSedimentConcentration_mg.L",85
"1377",2011-04-11,2011,4,101,"Discharge_cfs",870
"1378",2011-04-11,2011,4,101,"SuspendedSedimentConcentration_mg.L",63
"1379",2011-04-12,2011,4,102,"Discharge_cfs",844
"1380",2011-04-12,2011,4,102,"SuspendedSedimentConcentration_mg.L",52
"1381",2011-04-13,2011,4,103,"Discharge_cfs",800
"1382",2011-04-13,2011,4,103,"SuspendedSedimentConcentration_mg.L",45
"1383",2011-04-14,2011,4,104,"Discharge_cfs",782
"1384",2011-04-14,2011,4,104,"SuspendedSedimentConcentration_mg.L",48
"1385",2011-04-15,2011,4,105,"Discharge_cfs",792
"1386",2011-04-15,2011,4,105,"SuspendedSedimentConcentration_mg.L",45
"1387",2011-04-16,2011,4,106,"Discharge_cfs",807
"1388",2011-04-16,2011,4,106,"SuspendedSedimentConcentration_mg.L",47
"1389",2011-04-17,2011,4,107,"Discharge_cfs",842
"1390",2011-04-17,2011,4,107,"SuspendedSedimentConcentration_mg.L",53
"1391",2011-04-18,2011,4,108,"Discharge_cfs",984
"1392",2011-04-18,2011,4,108,"SuspendedSedimentConcentration_mg.L",207
"1393",2011-04-19,2011,4,109,"Discharge_cfs",1110
"1394",2011-04-19,2011,4,109,"SuspendedSedimentConcentration_mg.L",529
"1395",2011-04-20,2011,4,110,"Discharge_cfs",1120
"1396",2011-04-20,2011,4,110,"SuspendedSedimentConcentration_mg.L",274
"1397",2011-04-21,2011,4,111,"Discharge_cfs",1160
"1398",2011-04-21,2011,4,111,"SuspendedSedimentConcentration_mg.L",387
"1399",2011-04-22,2011,4,112,"Discharge_cfs",1050
"1400",2011-04-22,2011,4,112,"SuspendedSedimentConcentration_mg.L",236
"1401",2011-04-23,2011,4,113,"Discharge_cfs",1330
"1402",2011-04-23,2011,4,113,"SuspendedSedimentConcentration_mg.L",521
"1403",2011-04-24,2011,4,114,"Discharge_cfs",1270
"1404",2011-04-24,2011,4,114,"SuspendedSedimentConcentration_mg.L",174
"1405",2011-04-25,2011,4,115,"Discharge_cfs",1280
"1406",2011-04-25,2011,4,115,"SuspendedSedimentConcentration_mg.L",113
"1407",2011-04-26,2011,4,116,"Discharge_cfs",1140
"1408",2011-04-26,2011,4,116,"SuspendedSedimentConcentration_mg.L",199
"1409",2011-04-27,2011,4,117,"Discharge_cfs",1100
"1410",2011-04-27,2011,4,117,"SuspendedSedimentConcentration_mg.L",98
"1411",2011-04-28,2011,4,118,"Discharge_cfs",1040
"1412",2011-04-28,2011,4,118,"SuspendedSedimentConcentration_mg.L",103
"1413",2011-05-03,2011,5,123,"Discharge_cfs",1210
"1414",2011-05-03,2011,5,123,"SuspendedSedimentConcentration_mg.L",300
"1415",2011-05-04,2011,5,124,"Discharge_cfs",1200
"1416",2011-05-04,2011,5,124,"SuspendedSedimentConcentration_mg.L",146
"1417",2011-05-05,2011,5,125,"Discharge_cfs",1100
"1418",2011-05-05,2011,5,125,"SuspendedSedimentConcentration_mg.L",83
"1419",2011-05-06,2011,5,126,"Discharge_cfs",1090
"1420",2011-05-06,2011,5,126,"SuspendedSedimentConcentration_mg.L",90
"1421",2011-05-07,2011,5,127,"Discharge_cfs",1100
"1422",2011-05-07,2011,5,127,"SuspendedSedimentConcentration_mg.L",114
"1423",2011-05-08,2011,5,128,"Discharge_cfs",1160
"1424",2011-05-08,2011,5,128,"SuspendedSedimentConcentration_mg.L",202
"1425",2011-05-09,2011,5,129,"Discharge_cfs",1220
"1426",2011-05-09,2011,5,129,"SuspendedSedimentConcentration_mg.L",217
"1427",2011-05-10,2011,5,130,"Discharge_cfs",1060
"1428",2011-05-10,2011,5,130,"SuspendedSedimentConcentration_mg.L",94
"1429",2011-05-11,2011,5,131,"Discharge_cfs",1100
"1430",2011-05-11,2011,5,131,"SuspendedSedimentConcentration_mg.L",116
"1431",2011-05-12,2011,5,132,"Discharge_cfs",1280
"1432",2011-05-12,2011,5,132,"SuspendedSedimentConcentration_mg.L",139
"1433",2011-05-13,2011,5,133,"Discharge_cfs",1190
"1434",2011-05-13,2011,5,133,"SuspendedSedimentConcentration_mg.L",98
"1435",2011-05-14,2011,5,134,"Discharge_cfs",1270
"1436",2011-05-14,2011,5,134,"SuspendedSedimentConcentration_mg.L",144
"1437",2011-05-15,2011,5,135,"Discharge_cfs",1250
"1438",2011-05-15,2011,5,135,"SuspendedSedimentConcentration_mg.L",101
"1439",2011-05-16,2011,5,136,"Discharge_cfs",1240
"1440",2011-05-16,2011,5,136,"SuspendedSedimentConcentration_mg.L",126
"1441",2011-05-17,2011,5,137,"Discharge_cfs",1240
"1442",2011-05-17,2011,5,137,"SuspendedSedimentConcentration_mg.L",125
"1443",2011-05-18,2011,5,138,"Discharge_cfs",1230
"1444",2011-05-18,2011,5,138,"SuspendedSedimentConcentration_mg.L",78
"1445",2011-05-19,2011,5,139,"Discharge_cfs",1350
"1446",2011-05-19,2011,5,139,"SuspendedSedimentConcentration_mg.L",155
"1447",2011-05-20,2011,5,140,"Discharge_cfs",1400
"1448",2011-05-20,2011,5,140,"SuspendedSedimentConcentration_mg.L",151
"1449",2011-05-21,2011,5,141,"Discharge_cfs",1370
"1450",2011-05-21,2011,5,141,"SuspendedSedimentConcentration_mg.L",134
"1451",2011-05-22,2011,5,142,"Discharge_cfs",1280
"1452",2011-05-22,2011,5,142,"SuspendedSedimentConcentration_mg.L",83
"1453",2011-05-23,2011,5,143,"Discharge_cfs",1210
"1454",2011-05-23,2011,5,143,"SuspendedSedimentConcentration_mg.L",79
"1455",2011-05-24,2011,5,144,"Discharge_cfs",1150
"1456",2011-05-24,2011,5,144,"SuspendedSedimentConcentration_mg.L",70
"1457",2011-05-25,2011,5,145,"Discharge_cfs",1240
"1458",2011-05-25,2011,5,145,"SuspendedSedimentConcentration_mg.L",97
"1459",2011-05-26,2011,5,146,"Discharge_cfs",1250
"1460",2011-05-26,2011,5,146,"SuspendedSedimentConcentration_mg.L",75
"1461",2011-05-27,2011,5,147,"Discharge_cfs",1380
"1462",2011-05-27,2011,5,147,"SuspendedSedimentConcentration_mg.L",524
"1463",2011-05-28,2011,5,148,"Discharge_cfs",1510
"1464",2011-05-28,2011,5,148,"SuspendedSedimentConcentration_mg.L",274
"1465",2011-05-29,2011,5,149,"Discharge_cfs",1530
"1466",2011-05-29,2011,5,149,"SuspendedSedimentConcentration_mg.L",222
"1467",2011-05-30,2011,5,150,"Discharge_cfs",1520
"1468",2011-05-30,2011,5,150,"SuspendedSedimentConcentration_mg.L",163
"1469",2011-05-31,2011,5,151,"Discharge_cfs",1520
"1470",2011-05-31,2011,5,151,"SuspendedSedimentConcentration_mg.L",180
"1471",2011-06-01,2011,6,152,"Discharge_cfs",1820
"1472",2011-06-01,2011,6,152,"SuspendedSedimentConcentration_mg.L",548
"1473",2011-06-02,2011,6,153,"Discharge_cfs",1880
"1474",2011-06-02,2011,6,153,"SuspendedSedimentConcentration_mg.L",302
"1475",2011-06-03,2011,6,154,"Discharge_cfs",1770
"1476",2011-06-03,2011,6,154,"SuspendedSedimentConcentration_mg.L",230
"1477",2011-06-04,2011,6,155,"Discharge_cfs",1870
"1478",2011-06-04,2011,6,155,"SuspendedSedimentConcentration_mg.L",293
"1479",2011-06-05,2011,6,156,"Discharge_cfs",1890
"1480",2011-06-05,2011,6,156,"SuspendedSedimentConcentration_mg.L",286
"1481",2011-06-06,2011,6,157,"Discharge_cfs",1990
"1482",2011-06-06,2011,6,157,"SuspendedSedimentConcentration_mg.L",409
"1483",2011-06-07,2011,6,158,"Discharge_cfs",1880
"1484",2011-06-07,2011,6,158,"SuspendedSedimentConcentration_mg.L",223
"1485",2011-06-08,2011,6,159,"Discharge_cfs",1980
"1486",2011-06-08,2011,6,159,"SuspendedSedimentConcentration_mg.L",398
"1487",2011-06-09,2011,6,160,"Discharge_cfs",2160
"1488",2011-06-09,2011,6,160,"SuspendedSedimentConcentration_mg.L",475
"1489",2011-06-10,2011,6,161,"Discharge_cfs",2290
"1490",2011-06-10,2011,6,161,"SuspendedSedimentConcentration_mg.L",663
"1491",2011-06-11,2011,6,162,"Discharge_cfs",1950
"1492",2011-06-11,2011,6,162,"SuspendedSedimentConcentration_mg.L",377
"1493",2011-06-12,2011,6,163,"Discharge_cfs",1680
"1494",2011-06-12,2011,6,163,"SuspendedSedimentConcentration_mg.L",241
"1495",2011-06-13,2011,6,164,"Discharge_cfs",1450
"1496",2011-06-13,2011,6,164,"SuspendedSedimentConcentration_mg.L",174
"1497",2011-06-14,2011,6,165,"Discharge_cfs",1370
"1498",2011-06-14,2011,6,165,"SuspendedSedimentConcentration_mg.L",177
"1499",2011-06-15,2011,6,166,"Discharge_cfs",1270
"1500",2011-06-15,2011,6,166,"SuspendedSedimentConcentration_mg.L",168
"1501",2011-06-16,2011,6,167,"Discharge_cfs",1220
"1502",2011-06-16,2011,6,167,"SuspendedSedimentConcentration_mg.L",151
"1503",2011-06-17,2011,6,168,"Discharge_cfs",1170
"1504",2011-06-17,2011,6,168,"SuspendedSedimentConcentration_mg.L",202
"1505",2011-06-28,2011,6,179,"Discharge_cfs",1440
"1506",2011-06-28,2011,6,179,"SuspendedSedimentConcentration_mg.L",237
"1507",2011-06-29,2011,6,180,"Discharge_cfs",1470
"1508",2011-06-29,2011,6,180,"SuspendedSedimentConcentration_mg.L",123
"1509",2011-06-30,2011,6,181,"Discharge_cfs",1450
"1510",2011-06-30,2011,6,181,"SuspendedSedimentConcentration_mg.L",132
"1511",2011-07-01,2011,7,182,"Discharge_cfs",1320
"1512",2011-07-01,2011,7,182,"SuspendedSedimentConcentration_mg.L",108
"1513",2011-07-02,2011,7,183,"Discharge_cfs",1400
"1514",2011-07-02,2011,7,183,"SuspendedSedimentConcentration_mg.L",96
"1515",2011-07-03,2011,7,184,"Discharge_cfs",1400
"1516",2011-07-03,2011,7,184,"SuspendedSedimentConcentration_mg.L",406
"1517",2011-07-04,2011,7,185,"Discharge_cfs",1260
"1518",2011-07-04,2011,7,185,"SuspendedSedimentConcentration_mg.L",190
"1519",2011-07-05,2011,7,186,"Discharge_cfs",1040
"1520",2011-07-05,2011,7,186,"SuspendedSedimentConcentration_mg.L",96
"1521",2011-07-06,2011,7,187,"Discharge_cfs",934
"1522",2011-07-06,2011,7,187,"SuspendedSedimentConcentration_mg.L",79
"1523",2011-07-07,2011,7,188,"Discharge_cfs",997
"1524",2011-07-07,2011,7,188,"SuspendedSedimentConcentration_mg.L",98
"1525",2011-07-08,2011,7,189,"Discharge_cfs",1230
"1526",2011-07-08,2011,7,189,"SuspendedSedimentConcentration_mg.L",177
"1527",2011-07-09,2011,7,190,"Discharge_cfs",1310
"1528",2011-07-09,2011,7,190,"SuspendedSedimentConcentration_mg.L",140
"1529",2011-07-10,2011,7,191,"Discharge_cfs",1300
"1530",2011-07-10,2011,7,191,"SuspendedSedimentConcentration_mg.L",103
"1531",2011-07-11,2011,7,192,"Discharge_cfs",1280
"1532",2011-07-11,2011,7,192,"SuspendedSedimentConcentration_mg.L",77
"1533",2011-07-12,2011,7,193,"Discharge_cfs",1250
"1534",2011-07-12,2011,7,193,"SuspendedSedimentConcentration_mg.L",94
"1535",2011-07-13,2011,7,194,"Discharge_cfs",1180
"1536",2011-07-13,2011,7,194,"SuspendedSedimentConcentration_mg.L",73
"1537",2011-07-14,2011,7,195,"Discharge_cfs",1130
"1538",2011-07-14,2011,7,195,"SuspendedSedimentConcentration_mg.L",76
"1539",2011-07-15,2011,7,196,"Discharge_cfs",1220
"1540",2011-07-15,2011,7,196,"SuspendedSedimentConcentration_mg.L",128
"1541",2011-07-16,2011,7,197,"Discharge_cfs",1230
"1542",2011-07-16,2011,7,197,"SuspendedSedimentConcentration_mg.L",107
"1543",2011-07-17,2011,7,198,"Discharge_cfs",1110
"1544",2011-07-17,2011,7,198,"SuspendedSedimentConcentration_mg.L",90
"1545",2011-07-18,2011,7,199,"Discharge_cfs",972
"1546",2011-07-18,2011,7,199,"SuspendedSedimentConcentration_mg.L",70
"1547",2011-07-19,2011,7,200,"Discharge_cfs",1060
"1548",2011-07-19,2011,7,200,"SuspendedSedimentConcentration_mg.L",73
"1549",2011-07-20,2011,7,201,"Discharge_cfs",1120
"1550",2011-07-20,2011,7,201,"SuspendedSedimentConcentration_mg.L",126
"1551",2011-07-21,2011,7,202,"Discharge_cfs",1120
"1552",2011-07-21,2011,7,202,"SuspendedSedimentConcentration_mg.L",89
"1553",2011-07-22,2011,7,203,"Discharge_cfs",1160
"1554",2011-07-22,2011,7,203,"SuspendedSedimentConcentration_mg.L",308
"1555",2011-07-23,2011,7,204,"Discharge_cfs",1160
"1556",2011-07-23,2011,7,204,"SuspendedSedimentConcentration_mg.L",99
"1557",2011-07-24,2011,7,205,"Discharge_cfs",1150
"1558",2011-07-24,2011,7,205,"SuspendedSedimentConcentration_mg.L",80
"1559",2011-07-25,2011,7,206,"Discharge_cfs",1140
